"1228","36","0","131","X","2016-01-09 01:05:22","3"
"1229","36","0","130","X","2016-01-09 01:05:24","3"
"1230","35","0","131","X","2016-01-09 01:05:26","3"
"1231","36","0","130","X","2016-01-09 01:05:28","3"
"1232","36","0","132","X","2016-01-09 01:05:30","3"
"1233","35","0","130","X","2016-01-09 01:05:32","3"
"1234","36","0","131","X","2016-01-09 01:05:34","3"
"1235","36","0","129","X","2016-01-09 01:05:36","3"
"1236","36","0","132","X","2016-01-09 01:05:38","3"
"1237","36","0","132","X","2016-01-09 01:05:40","3"
"1238","36","0","131","X","2016-01-09 01:05:42","3"
"1239","34","0","128","X","2016-01-09 01:05:44","3"
"1240","36","0","128","X","2016-01-09 01:05:46","3"
"1241","35","0","133","X","2016-01-09 01:05:48","3"
"1242","36","0","133","X","2016-01-09 01:05:50","3"
"1243","36","0","12","X","2016-01-09 01:05:52","3"
"1244","36","6","12","X","2016-01-09 01:05:54","3"
"1245","35","0","12","X","2016-01-09 01:05:56","3"
"1246","36","0","13","X","2016-01-09 01:05:58","3"
"1247","36","1","13","X","2016-01-09 01:06:00","3"
"1248","35","0","12","X","2016-01-09 01:06:02","3"
"1249","35","0","12","X","2016-01-09 01:06:04","3"
"1250","35","0","12","X","2016-01-09 01:06:06","3"
"1251","35","0","12","X","2016-01-09 01:06:08","3"
"1252","36","0","12","X","2016-01-09 01:06:10","3"
"1253","36","0","12","X","2016-01-09 01:06:12","3"
"1254","35","0","12","X","2016-01-09 01:06:14","3"
"1255","36","0","12","X","2016-01-09 01:06:16","3"
"1256","36","0","12","X","2016-01-09 01:06:18","3"
"1257","36","0","12","X","2016-01-09 01:06:20","3"
"1258","35","0","12","X","2016-01-09 01:06:22","3"
"1259","36","0","12","X","2016-01-09 01:06:24","3"
"1260","36","0","12","X","2016-01-09 01:06:26","3"
"1261","35","0","12","X","2016-01-09 01:06:28","3"
"1262","36","0","12","X","2016-01-09 01:06:30","3"
"1263","36","0","12","X","2016-01-09 01:06:32","3"
"1264","36","0","12","X","2016-01-09 01:06:34","3"
"1265","35","0","12","X","2016-01-09 01:06:36","3"
"1266","36","0","12","X","2016-01-09 01:06:38","3"
"1267","36","0","12","X","2016-01-09 01:06:40","3"
"1268","36","0","12","X","2016-01-09 01:06:42","3"
"1269","36","0","12","X","2016-01-09 01:06:44","3"
"1270","35","0","12","X","2016-01-09 01:06:46","3"
"1271","36","0","12","X","2016-01-09 01:06:48","3"
"1272","36","0","12","X","2016-01-09 01:06:50","3"
"1273","35","0","12","X","2016-01-09 01:06:52","3"
"1274","35","0","12","X","2016-01-09 01:06:54","3"
"1275","35","0","12","X","2016-01-09 01:06:56","3"
"1276","37","0","13","X","2016-01-09 01:06:58","3"
"1277","36","0","12","X","2016-01-09 01:07:00","3"
"1278","36","0","12","X","2016-01-09 01:07:02","3"
"1279","36","0","12","X","2016-01-09 01:07:04","3"
"1280","36","0","12","X","2016-01-09 01:07:06","3"
"1281","36","0","12","X","2016-01-09 01:07:08","3"
"1282","37","0","13","X","2016-01-09 01:07:10","3"
"1283","36","0","12","X","2016-01-09 01:07:12","3"
"1284","36","0","12","X","2016-01-09 01:07:14","3"
"1285","35","0","12","X","2016-01-09 01:07:16","3"
"1286","35","0","12","X","2016-01-09 01:07:18","3"
"1287","37","0","13","X","2016-01-09 01:07:20","3"
"1288","36","0","12","X","2016-01-09 01:07:22","3"
"1289","36","0","12","X","2016-01-09 01:07:24","3"
"1290","36","0","12","X","2016-01-09 01:07:26","3"
"1291","36","0","12","X","2016-01-09 01:07:28","3"
"1292","36","0","13","X","2016-01-09 01:07:30","3"
"1293","36","0","12","X","2016-01-09 01:07:32","3"
"1294","36","0","12","X","2016-01-09 01:07:34","3"
"1295","36","0","12","X","2016-01-09 01:07:36","3"
"1296","36","0","13","X","2016-01-09 01:07:38","3"
"1297","36","0","12","X","2016-01-09 01:07:40","3"
